item_id,app_name,_Action,_Adventure,_Casual,_Education,_Horror,_Indie,_Open World,_Puzzle,_RPG,_Racing,_Shooter,_Simulation,_Sports,_Strategy
206610,3SwitcheD,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206690,iBomber Defense Pacific,0,0,1,0,0,0,0,0,0,0,0,0,0,0
207080,Indie Game: The Movie,0,0,0,0,0,5,0,0,0,0,0,0,0,0
207140,SpeedRunners,67,0,0,0,0,0,0,0,0,0,0,0,0,0
207170,Legend of Grimrock,0,5,0,0,0,0,0,0,0,0,0,0,0,0
207230,ArcheBlade™,27,0,0,0,0,0,0,0,0,0,0,0,0,0
207250,Cubemen,0,0,0,0,0,5,0,0,0,0,0,0,0,0
207350,Ys Origin,3,0,0,0,0,0,0,0,0,0,0,0,0,0
207400,eXceed 3rd - Jade Penetrate Black Package,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207420,Wizorb,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207430,"Hack, Slash, Loot",0,0,1,0,0,0,0,0,0,0,0,0,0,0
207490,Rayman® Origins,2,0,0,0,0,0,0,0,0,0,0,0,0,0
207570,English Country Tune,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207610,The Walking Dead,0,124,0,0,0,0,0,0,0,0,0,0,0,0
207690,Botanicula,0,1,0,0,0,0,0,0,0,0,0,0,0,0
207730,Arena Wars 2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
207750,Symphony,2,0,0,0,0,0,0,0,0,0,0,0,0,0
207790,Jane's Advanced Strike Fighters,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207930,Sacred Citadel,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208090,Loadout,259,0,0,0,0,0,0,0,0,0,0,0,0,0
208140,Endless Space® - Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,8
208200,Doom 3: BFG Edition,4,0,0,0,0,0,0,0,0,0,0,0,0,0
208460,Tryst,1,0,0,0,0,0,0,0,0,0,0,0,0,0
208480,Assassin’s Creed® III,0,21,0,0,0,0,0,0,0,0,0,0,0,0
208500,F1 2012™,0,0,0,0,0,0,0,0,0,1,0,0,0,0
208520,Omerta - City of Gangsters,0,0,0,0,0,0,0,0,0,0,0,3,0,0
208580,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,0,0,0,0,0,0,0,0,12,0,0,0,0,0
208600,Lunar Flight,0,0,0,0,0,0,0,0,0,0,0,1,0,0
208650,Batman™: Arkham Knight,56,0,0,0,0,0,0,0,0,0,0,0,0,0
208670,Blades of Time,5,0,0,0,0,0,0,0,0,0,0,0,0,0
208730,Game of Thrones,5,0,0,0,0,0,0,0,0,0,0,0,0,0
208750,Apotheon,4,0,0,0,0,0,0,0,0,0,0,0,0,0
209000,Batman™: Arkham Origins,63,0,0,0,0,0,0,0,0,0,0,0,0,0
209060,Drunken Robot Pornography,5,0,0,0,0,0,0,0,0,0,0,0,0,0
209080,Guns of Icarus Online,74,0,0,0,0,0,0,0,0,0,0,0,0,0
209100,Resident Evil: Operation Raccoon City,3,0,0,0,0,0,0,0,0,0,0,0,0,0
209120,Street Fighter X Tekken,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209160,Call of Duty®: Ghosts,78,0,0,0,0,0,0,0,0,0,0,0,0,0
209270,Hero Academy,0,0,0,0,0,4,0,0,0,0,0,0,0,0
209360,All Zombies Must Die!: Scorepocalypse,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209370,Analogue: A Hate Story,0,0,0,0,0,5,0,0,0,0,0,0,0,0
209520,Mini Motor Racing EVO,0,0,1,0,0,0,0,0,0,0,0,0,0,0
209540,Strike Suit Zero,5,0,0,0,0,0,0,0,0,0,0,0,0,0
209630,Magrunner: Dark Pulse,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209650,Call of Duty®: Advanced Warfare - Gold Edition,64,0,0,0,0,0,0,0,0,0,0,0,0,0
209670,Cortex Command,11,0,0,0,0,0,0,0,0,0,0,0,0,0
209690,Fieldrunners,0,0,0,0,0,0,0,0,0,0,0,0,0,1
209730,R.A.W. Realms of Ancient War,4,0,0,0,0,0,0,0,0,0,0,0,0,0
209790,Splice,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209830,Lone Survivor: The Director's Cut,2,0,0,0,0,0,0,0,0,0,0,0,0,0
209870,Blacklight: Retribution,100,0,0,0,0,0,0,0,0,0,0,0,0,0
210170,Spirits,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210550,Angry Birds Space,0,0,1,0,0,0,0,0,0,0,0,0,0,0
210770,Sanctum 2,34,0,0,0,0,0,0,0,0,0,0,0,0,0
210870,Cloudberry Kingdom™,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210970,The Witness,0,2,0,0,0,0,0,0,0,0,0,0,0,0
211160,Viking: Battle for Asgard,4,0,0,0,0,0,0,0,0,0,0,0,0,0
211180,Unmechanical,0,1,0,0,0,0,0,0,0,0,0,0,0,0
211260,They Bleed Pixels,5,0,0,0,0,0,0,0,0,0,0,0,0,0
211280,Primal Fears,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211400,Deadlight,15,0,0,0,0,0,0,0,0,0,0,0,0,0
211420,DARK SOULS™: Prepare To Die™ Edition,137,0,0,0,0,0,0,0,0,0,0,0,0,0
211440,Adventures of Shuggy,0,0,0,0,0,3,0,0,0,0,0,0,0,0
211500,RaceRoom Racing Experience,0,0,0,0,0,0,0,0,0,11,0,0,0,0
211600,Thief™ Gold,3,0,0,0,0,0,0,0,0,0,0,0,0,0
211740,Thief™ II: The Metal Age,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211780,Conflict Desert Storm™,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211820,Starbound,302,0,0,0,0,0,0,0,0,0,0,0,0,0
212010,Galaxy on Fire 2™ Full HD,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212030,Kung Fu Strike - The Warrior's Rise,3,0,0,0,0,0,0,0,0,0,0,0,0,0
212070,Star Conflict,32,0,0,0,0,0,0,0,0,0,0,0,0,0
212160,Vindictus,22,0,0,0,0,0,0,0,0,0,0,0,0,0
212200,Mabinogi,8,0,0,0,0,0,0,0,0,0,0,0,0,0
212410,Inversion™,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212480,Sonic & All-Stars Racing Transformed,0,0,0,0,0,0,0,0,0,30,0,0,0,0
212500,The Lord of the Rings Online™,0,0,0,0,0,0,0,0,13,0,0,0,0,0
212630,Tom Clancy's Ghost Recon: Future Soldier™,3,0,0,0,0,0,0,0,0,0,0,0,0,0
212680,FTL: Faster Than Light,0,0,0,0,0,130,0,0,0,0,0,0,0,0
212700,Party of Sin,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212800,Super Crate Box,24,0,0,0,0,0,0,0,0,0,0,0,0,0
213330,LEGO® Batman 2 DC Super Heroes™,4,0,0,0,0,0,0,0,0,0,0,0,0,0
213610,Sonic Adventure 2,10,0,0,0,0,0,0,0,0,0,0,0,0,0
213650,Dwarfs - F2P,0,0,14,0,0,0,0,0,0,0,0,0,0,0
213670,South Park™: The Stick of Truth™,80,0,0,0,0,0,0,0,0,0,0,0,0,0
213850,Magic 2014 — Duels of the Planeswalkers,0,0,0,0,0,0,0,0,0,0,0,0,0,7
214130,Aerofly FS 1 Flight Simulator,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214190,Minimum,16,0,0,0,0,0,0,0,0,0,0,0,0,0
214250,I Am Alive,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214340,Deponia,0,2,0,0,0,0,0,0,0,0,0,0,0,0
214420,Gear Up,24,0,0,0,0,0,0,0,0,0,0,0,0,0
214490,Alien: Isolation,37,0,0,0,0,0,0,0,0,0,0,0,0,0
214510,LEGO The Lord of the Rings,3,0,0,0,0,0,0,0,0,0,0,0,0,0
214560,Mark of the Ninja,23,0,0,0,0,0,0,0,0,0,0,0,0,0
214610,Cherry Tree High Comedy Club,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214630,Call of Duty: Black Ops - Mac Edition,3,0,0,0,0,0,0,0,0,0,0,0,0,0
214700,Thirty Flights of Loving,0,5,0,0,0,0,0,0,0,0,0,0,0,0
214770,Guacamelee! Gold Edition,9,0,0,0,0,0,0,0,0,0,0,0,0,0
214790,The Basement Collection,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214830,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,6,0,0,0,0,0,0,0,0,0,0,0,0,0
214870,Painkiller Hell & Damnation,3,0,0,0,0,0,0,0,0,0,0,0,0,0
214950,Total War™: ROME II - Emperor Edition,0,0,0,0,0,0,0,0,0,0,0,0,0,79
214970,Intrusion 2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
215080,WAKFU,0,7,0,0,0,0,0,0,0,0,0,0,0,0
215100,Ragnarok Online,0,0,0,0,0,0,0,0,2,0,0,0,0,0
215280,Secret World Legends,4,0,0,0,0,0,0,0,0,0,0,0,0,0
215470,Primal Carnage,20,0,0,0,0,0,0,0,0,0,0,0,0,0
215510,Rocketbirds: Hardboiled Chicken,0,4,0,0,0,0,0,0,0,0,0,0,0,0
215530,The Incredible Adventures of Van Helsing,6,0,0,0,0,0,0,0,0,0,0,0,0,0
215630,Demonicon,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215670,Home,0,4,0,0,0,0,0,0,0,0,0,0,0,0
215690,Zeno Clash 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215710,Fieldrunners 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
216110,Tiny Troopers,4,0,0,0,0,0,0,0,0,0,0,0,0,0
216150,MapleStory,0,0,30,0,0,0,0,0,0,0,0,0,0,0
216260,Don Bradman Cricket 14,0,0,0,0,0,4,0,0,0,0,0,0,0,0
216890,Blood Bowl: Chaos Edition,0,0,0,0,0,0,0,0,0,0,0,0,2,0
216910,Of Orcs And Men,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217100,Dementium II HD,2,0,0,0,0,0,0,0,0,0,0,0,0,0
217140,Rise of the Triad,4,0,0,0,0,0,0,0,0,0,0,0,0,0
217200,Worms Armageddon,0,0,0,0,0,0,0,0,0,0,0,0,0,6
217690,Anna - Extended Edition,0,2,0,0,0,0,0,0,0,0,0,0,0,0
217920,Alien Rage - Unlimited,3,0,0,0,0,0,0,0,0,0,0,0,0,0
218040,Democracy 2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
218060,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,14,0,0,0,0,0,0,0,0,0,0,0,0,0
218130,Dungeonland,7,0,0,0,0,0,0,0,0,0,0,0,0,0
218230,PlanetSide 2,274,0,0,0,0,0,0,0,0,0,0,0,0,0
218410,Defender's Quest: Valley of the Forgotten (DX edition),0,0,0,0,0,2,0,0,0,0,0,0,0,0
218620,PAYDAY 2,982,0,0,0,0,0,0,0,0,0,0,0,0,0
218640,Lucius,7,0,0,0,0,0,0,0,0,0,0,0,0,0
218680,Scribblenauts Unlimited,0,29,0,0,0,0,0,0,0,0,0,0,0,0
218740,Pid,0,4,0,0,0,0,0,0,0,0,0,0,0,0
218820,Mercenary Kings,4,0,0,0,0,0,0,0,0,0,0,0,0,0
219150,Hotline Miami,130,0,0,0,0,0,0,0,0,0,0,0,0,0
219190,Ultratron,3,0,0,0,0,0,0,0,0,0,0,0,0,0
219640,Chivalry: Medieval Warfare,170,0,0,0,0,0,0,0,0,0,0,0,0,0
219680,Proteus,0,9,0,0,0,0,0,0,0,0,0,0,0,0
219700,Dogs of War Online,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219830,King Arthur's Gold,25,0,0,0,0,0,0,0,0,0,0,0,0,0
219890,Antichamber,0,46,0,0,0,0,0,0,0,0,0,0,0,0
219910,Edna & Harvey: Harvey's New Eyes,0,2,0,0,0,0,0,0,0,0,0,0,0,0
219990,Grim Dawn,14,0,0,0,0,0,0,0,0,0,0,0,0,0
220090,The Journey Down: Chapter One,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220160,Trials Evolution: Gold Edition,10,0,0,0,0,0,0,0,0,0,0,0,0,0
220200,Kerbal Space Program,0,0,0,0,0,118,0,0,0,0,0,0,0,0
220240,Far Cry 3,109,0,0,0,0,0,0,0,0,0,0,0,0,0
220260,Farming Simulator 2013 Titanium Edition,0,0,12,0,0,0,0,0,0,0,0,0,0,0
220440,DmC: Devil May Cry,15,0,0,0,0,0,0,0,0,0,0,0,0,0
220460,Cargo Commander,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220660,StarDrive,0,0,0,0,0,2,0,0,0,0,0,0,0,0
220700,RPG Maker VX Ace,0,0,0,0,0,0,0,0,8,0,0,0,0,0
220740,Chaos on Deponia,0,1,0,0,0,0,0,0,0,0,0,0,0,0
220780,Thomas Was Alone,0,0,0,0,0,19,0,0,0,0,0,0,0,0
220820,Zombie Driver HD,3,0,0,0,0,0,0,0,0,0,0,0,0,0
220860,McPixel,15,0,0,0,0,0,0,0,0,0,0,0,0,0
220900,Jack Lumber,2,0,0,0,0,0,0,0,0,0,0,0,0,0
221020,Towns,0,0,0,0,0,5,0,0,0,0,0,0,0,0
221040,Resident Evil 6 / Biohazard 6,14,0,0,0,0,0,0,0,0,0,0,0,0,0
221100,DayZ,652,0,0,0,0,0,0,0,0,0,0,0,0,0
221180,Eufloria HD,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221260,Little Inferno,0,29,0,0,0,0,0,0,0,0,0,0,0,0
221380,Age of Empires II HD,0,0,0,0,0,0,0,0,0,0,0,0,0,87
221540,DG2: Defense Grid 2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
221640,Super Hexagon,139,0,0,0,0,0,0,0,0,0,0,0,0,0
221680,Rocksmith® 2014 Edition - Remastered,0,0,12,0,0,0,0,0,0,0,0,0,0,0
221810,The Cave,0,2,0,0,0,0,0,0,0,0,0,0,0,0
221910,The Stanley Parable,0,85,0,0,0,0,0,0,0,0,0,0,0,0
222140,Puddle,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222420,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222440,THE KING OF FIGHTERS 2002 UNLIMITED MATCH,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222480,Resident Evil Revelations / Biohazard Revelations,3,0,0,0,0,0,0,0,0,0,0,0,0,0
222520,Champions of Regnum,0,0,0,0,0,4,0,0,0,0,0,0,0,0
222660,Retro/Grade,1,0,0,0,0,0,0,0,0,0,0,0,0,0
222730,Reus,0,0,0,0,0,12,0,0,0,0,0,0,0,0
222750,Wargame: Airland Battle,0,0,0,0,0,0,0,0,0,0,0,0,0,14
222880,Insurgency,190,0,0,0,0,0,0,0,0,0,0,0,0,0
222940,THE KING OF FIGHTERS XIII STEAM EDITION,7,0,0,0,0,0,0,0,0,0,0,0,0,0
222980,Dead Pixels,8,0,0,0,0,0,0,0,0,0,0,0,0,0
223430,Miner Wars 2081,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223470,POSTAL 2,80,0,0,0,0,0,0,0,0,0,0,0,0,0
223510,Miasmata,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223710,Cry of Fear,93,0,0,0,0,0,0,0,0,0,0,0,0,0
223750,DCS World,0,0,0,0,0,0,0,0,0,0,0,8,0,0
223810,Ys I & II Chronicles+,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223830,Xenonauts,0,0,0,0,0,2,0,0,0,0,0,0,0,0
223850,3DMark,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224260,No More Room in Hell,230,0,0,0,0,0,0,0,0,0,0,0,0,0
224460,Contrast,0,6,0,0,0,0,0,0,0,0,0,0,0,0
224480,Octodad: Dadliest Catch,32,0,0,0,0,0,0,0,0,0,0,0,0,0
224500,Gnomoria,0,0,0,0,0,8,0,0,0,0,0,0,0,0
224540,Ace of Spades: Battle Builder,113,0,0,0,0,0,0,0,0,0,0,0,0,0
224580,Arma II: DayZ Mod,23,0,0,0,0,0,0,0,0,0,0,0,0,0
224600,Defiance,40,0,0,0,0,0,0,0,0,0,0,0,0,0
224760,FEZ,0,0,0,0,0,31,0,0,0,0,0,0,0,0
224820,Super House of Dead Ninjas,8,0,0,0,0,0,0,0,0,0,0,0,0,0
224900,Iron Sky: Invasion,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224960,Tomb Raider I,2,0,0,0,0,0,0,0,0,0,0,0,0,0
225080,Brothers - A Tale of Two Sons,36,0,0,0,0,0,0,0,0,0,0,0,0,0
225160,Shadow Warrior Classic Redux,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225260,Brutal Legend,20,0,0,0,0,0,0,0,0,0,0,0,0,0
225280,Full Mojo Rampage,2,0,0,0,0,0,0,0,0,0,0,0,0,0
225360,DARK,1,0,0,0,0,0,0,0,0,0,0,0,0,0
225420,Cities in Motion 2,0,0,0,0,0,0,0,0,0,0,0,5,0,0
225540,Just Cause™ 3,56,0,0,0,0,0,0,0,0,0,0,0,0,0
225600,Blade Symphony,10,0,0,0,0,0,0,0,0,0,0,0,0,0
225640,Sacred 2 Gold,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225840,Sven Co-op,26,0,0,0,0,0,0,0,0,0,0,0,0,0
226560,Escape Dead Island,0,1,0,0,0,0,0,0,0,0,0,0,0,0
226580,F1 2014,0,0,0,0,0,0,0,0,0,5,0,0,0,0
226620,Desktop Dungeons,0,3,0,0,0,0,0,0,0,0,0,0,0,0
226720,LOST PLANET® 3,5,0,0,0,0,0,0,0,0,0,0,0,0,0
226740,Monster Loves You!,0,5,0,0,0,0,0,0,0,0,0,0,0,0
226860,Galactic Civilizations III,0,0,0,0,0,6,0,0,0,0,0,0,0,0
226960,Ironclad Tactics,0,0,1,0,0,0,0,0,0,0,0,0,0,0
227020,Rise of Venice,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227080,Papo & Yo,0,3,0,0,0,0,0,0,0,0,0,0,0,0
227100,Sniper Elite: Nazi Zombie Army,14,0,0,0,0,0,0,0,0,0,0,0,0,0
227160,Kinetic Void,5,0,0,0,0,0,0,0,0,0,0,0,0,0
227180,Kingdom Wars,0,0,0,0,0,9,0,0,0,0,0,0,0,0
227200,Waking Mars,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227220,Sang-Froid - Tales of Werewolves,4,0,0,0,0,0,0,0,0,0,0,0,0,0
227240,Construct 2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227260,DisplayFusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227300,Euro Truck Simulator 2,0,0,0,0,0,98,0,0,0,0,0,0,0,0
227480,God Mode,7,0,0,0,0,0,0,0,0,0,0,0,0,0
227560,Scourge: Outbreak,1,0,0,0,0,0,0,0,0,0,0,0,0,0
227580,"10,000,000",2,0,0,0,0,0,0,0,0,0,0,0,0,0
227600,Castle of Illusion,0,1,0,0,0,0,0,0,0,0,0,0,0,0
227780,Serious Sam Classics: Revolution,2,0,0,0,0,0,0,0,0,0,0,0,0,0
227860,Castle Story,0,0,0,0,0,7,0,0,0,0,0,0,0,0
227940,Heroes & Generals,209,0,0,0,0,0,0,0,0,0,0,0,0,0
228180,Action! - Gameplay Recording and Streaming,2,0,0,0,0,0,0,0,0,0,0,0,0,0
228260,Fallen Enchantress: Legendary Heroes,0,0,0,0,0,3,0,0,0,0,0,0,0,0
228280,Baldur's Gate: Enhanced Edition,0,0,0,0,0,0,0,0,4,0,0,0,0,0
228300,Remember Me,10,0,0,0,0,0,0,0,0,0,0,0,0,0
228380,Next Car Game: Wreckfest,25,0,0,0,0,0,0,0,0,0,0,0,0,0
228400,Ace Combat Assault Horizon - Enhanced Edition,2,0,0,0,0,0,0,0,0,0,0,0,0,0
228440,Cubemen 2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228760,TrackMania² Canyon,0,0,0,0,0,0,0,0,0,3,0,0,0,0
228960,Skulls of the Shogun,0,0,0,0,0,2,0,0,0,0,0,0,0,0
229580,Dream,0,5,0,0,0,0,0,0,0,0,0,0,0,0
229870,ShootMania Storm,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230050,DLC Quest,0,0,0,0,0,25,0,0,0,0,0,0,0,0
230070,The Age of Decadence,0,0,0,0,0,2,0,0,0,0,0,0,0,0
230190,War for the Overworld,0,0,0,0,0,4,0,0,0,0,0,0,0,0
230230,Divinity: Original Sin (Classic),0,15,0,0,0,0,0,0,0,0,0,0,0,0
230270,N++ (NPLUSPLUS),1,0,0,0,0,0,0,0,0,0,0,0,0,0
230290,Universe Sandbox ²,0,0,0,0,0,0,0,0,0,0,0,14,0,0
230310,Akaneiro: Demon Hunters,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230410,Warframe,497,0,0,0,0,0,0,0,0,0,0,0,0,0
230650,Lords of Football,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230700,La-Mulana,2,0,0,0,0,0,0,0,0,0,0,0,0,0
230840,Daylight,2,0,0,0,0,0,0,0,0,0,0,0,0,0
230980,Starseed Pilgrim,0,1,0,0,0,0,0,0,0,0,0,0,0,0
231040,Beatbuddy: Tale of the Guardians,2,0,0,0,0,0,0,0,0,0,0,0,0,0
231060,Ragnarok Online 2,0,0,0,0,0,0,0,0,5,0,0,0,0,0
231140,Cities XL Platinum,0,0,0,0,0,0,0,0,0,0,0,3,0,0
231160,The Swapper,4,0,0,0,0,0,0,0,0,0,0,0,0,0
231310,MirrorMoon EP,0,3,0,0,0,0,0,0,0,0,0,0,0,0
231430,Company of Heroes 2,0,0,0,0,0,0,0,0,0,0,0,0,0,71
231740,Knights of Pen and Paper +1 Edition,0,0,0,0,0,5,0,0,0,0,0,0,0,0
231910,Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232010,Euro Truck Simulator,0,0,0,0,0,5,0,0,0,0,0,0,0,0
232050,Eador. Masters of the Broken World,0,0,0,0,0,2,0,0,0,0,0,0,0,0
232090,Killing Floor 2,116,0,0,0,0,0,0,0,0,0,0,0,0,0
232430,Gone Home,0,34,0,0,0,0,0,0,0,0,0,0,0,0
232750,Mars: War Logs,2,0,0,0,0,0,0,0,0,0,0,0,0,0
232770,POSTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,0
232790,Broken Age,0,17,0,0,0,0,0,0,0,0,0,0,0,0
232890,Stronghold Crusader 2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
232910,TrackMania² Stadium,0,0,0,0,0,0,0,0,0,8,0,0,0,0
232950,Bridge Project,0,0,0,0,0,0,0,0,0,0,0,1,0,0
232970,Thunder Wolves,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233110,Defense Technica,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233130,Shadow Warrior,33,0,0,0,0,0,0,0,0,0,0,0,0,0
233150,LUFTRAUSERS,8,0,0,0,0,0,0,0,0,0,0,0,0,0
233190,Final Exam,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233270,Far Cry 3 - Blood Dragon,27,0,0,0,0,0,0,0,0,0,0,0,0,0
233290,Murdered: Soul Suspect,6,0,0,0,0,0,0,0,0,0,0,0,0,0
233310,Avadon 2: The Corruption,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233350,Sudeki,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233370,The Raven - Legacy of a Master Thief,0,1,0,0,0,0,0,0,0,0,0,0,0,0
233450,Prison Architect,0,0,0,0,0,92,0,0,0,0,0,0,0,0
233470,Evoland,0,12,0,0,0,0,0,0,0,0,0,0,0,0
233550,Another World – 20th Anniversary Edition,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233700,Sword of the Stars: The Pit,0,0,3,0,0,0,0,0,0,0,0,0,0,0
233720,Surgeon Simulator,83,0,0,0,0,0,0,0,0,0,0,0,0,0
233740,Organ Trail: Director's Cut,0,0,0,0,0,4,0,0,0,0,0,0,0,0
233840,Worms Clan Wars,0,0,0,0,0,0,0,0,0,0,0,0,0,3
233980,UnEpic,6,0,0,0,0,0,0,0,0,0,0,0,0,0
234080,Castlevania: Lords of Shadow – Ultimate Edition,1,0,0,0,0,0,0,0,0,0,0,0,0,0
234140,Mad Max,47,0,0,0,0,0,0,0,0,0,0,0,0,0
234160,Strike Suit Infinity,2,0,0,0,0,0,0,0,0,0,0,0,0,0
234190,Receiver,18,0,0,0,0,0,0,0,0,0,0,0,0,0
234330,Marvel Puzzle Quest,0,0,4,0,0,0,0,0,0,0,0,0,0,0
234390,Teleglitch: Die More Edition,7,0,0,0,0,0,0,0,0,0,0,0,0,0
234490,Rush Bros.,5,0,0,0,0,0,0,0,0,0,0,0,0,0
234630,Project CARS,0,0,0,0,0,0,0,0,0,9,0,0,0,0
234650,Shadowrun Returns,0,6,0,0,0,0,0,0,0,0,0,0,0,0
234670,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,28,0,0,0,0,0,0,0,0,0,0,0,0,0
234710,Poker Night 2,0,0,33,0,0,0,0,0,0,0,0,0,0,0
234920,Dyscourse,0,2,0,0,0,0,0,0,0,0,0,0,0,0
235070,Bad Bots,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235210,STRIDER™ / ストライダー飛竜®,1,0,0,0,0,0,0,0,0,0,0,0,0,0
235250,Super Sanctum TD,0,0,3,0,0,0,0,0,0,0,0,0,0,0
235360,Prime World: Defenders,0,0,1,0,0,0,0,0,0,0,0,0,0,0
235460,METAL GEAR RISING: REVENGEANCE,26,0,0,0,0,0,0,0,0,0,0,0,0,0
235540,Warhammer: End Times - Vermintide,18,0,0,0,0,0,0,0,0,0,0,0,0,0
235600,Tom Clancy’s Splinter Cell Blacklist,22,0,0,0,0,0,0,0,0,0,0,0,0,0
235800,Audiosurf 2,0,0,0,0,0,14,0,0,0,0,0,0,0,0
235980,Tetrobot and Co.,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236090,Dust: An Elysian Tail,36,0,0,0,0,0,0,0,0,0,0,0,0,0
236110,Dungeon Defenders II,36,0,0,0,0,0,0,0,0,0,0,0,0,0
236150,Starpoint Gemini 2,6,0,0,0,0,0,0,0,0,0,0,0,0,0
236370,Interstellar Marines,25,0,0,0,0,0,0,0,0,0,0,0,0,0
236390,War Thunder,0,0,0,0,0,0,0,0,0,0,0,252,0,0
236430,DARK SOULS™ II,68,0,0,0,0,0,0,0,0,0,0,0,0,0
236450,PAC-MAN™ Championship Edition DX+,8,0,0,0,0,0,0,0,0,0,0,0,0,0
236690,Blood Bowl 2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
236730,Anomaly 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236790,Agricultural Simulator 2013 - Steam Edition,0,0,1,0,0,0,0,0,0,0,0,0,0,0
236850,Europa Universalis IV,0,0,0,0,0,0,0,0,0,0,0,43,0,0
236870,HITMAN™,15,0,0,0,0,0,0,0,0,0,0,0,0,0
237110,Mortal Kombat Komplete Edition,24,0,0,0,0,0,0,0,0,0,0,0,0,0
237310,Elsword,24,0,0,0,0,0,0,0,0,0,0,0,0,0
237370,PlayClaw 5 - Game Recording and Streaming,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237590,R.I.P.D.: The Game,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237630,DuckTales: Remastered,2,0,0,0,0,0,0,0,0,0,0,0,0,0
237740,Angry Video Game Nerd Adventures,7,0,0,0,0,0,0,0,0,0,0,0,0,0
237760,Intake,1,0,0,0,0,0,0,0,0,0,0,0,0,0
237850,Dreamfall Chapters,0,4,0,0,0,0,0,0,0,0,0,0,0,0
237870,Planet Explorers,7,0,0,0,0,0,0,0,0,0,0,0,0,0
